Date,LBUSTRUU Index
1/24/2017,1977.26
1/25/2017,1972.08
1/26/2017,1974.51
1/27/2017,1977.6
1/30/2017,1977.56
1/31/2017,1980.25
2/1/2017,1977.78
2/2/2017,1978.88
2/3/2017,1976.85
2/6/2017,1985.06
2/7/2017,1987.33
2/8/2017,1991.99
2/9/2017,1986.6
2/10/2017,1985.53
2/13/2017,1983.96
2/14/2017,1980.53
2/15/2017,1976.83
2/16/2017,1982.41
2/17/2017,1985.06
2/21/2017,1984.85
2/22/2017,1986.12
2/23/2017,1989.74
2/24/2017,1997.37
2/27/2017,1992.59
2/28/2017,1993.56
3/1/2017,1982.42
3/2/2017,1979.74
3/3/2017,1980.38
3/6/2017,1980.91
3/7/2017,1978.48
3/8/2017,1973.46
3/9/2017,1967.61
3/10/2017,1969.37
3/13/2017,1966.71
3/14/2017,1967.6
3/15/2017,1978.23
3/16/2017,1977.08
3/17/2017,1979.31
3/20/2017,1982.72
3/21/2017,1986.99
3/22/2017,1991.05
3/23/2017,1989.09
3/24/2017,1991.18
3/27/2017,1993.87
3/28/2017,1989.71
3/29/2017,1992.82
3/30/2017,1990.03
3/31/2017,1992.51
4/3/2017,1997.77
4/4/2017,1997.68
4/5/2017,1997.41
4/6/2017,1998.86
4/7/2017,1995.74
4/10/2017,1997.35
4/11/2017,2004.5
4/12/2017,2004.69
4/13/2017,2010.98
4/17/2017,2009.46
4/18/2017,2016.63
4/19/2017,2014.48
4/20/2017,2010.17
4/21/2017,2011.04
4/24/2017,2007.85
4/25/2017,2002.14
4/26/2017,2004.08
4/27/2017,2006.12
4/28/2017,2007.89
5/1/2017,2003.52
5/2/2017,2007.24
5/3/2017,2006.64
5/4/2017,2002.3
5/5/2017,2003.26
5/8/2017,2001.53
5/9/2017,1998.88
5/10/2017,1998.89
5/11/2017,1999.92
5/12/2017,2007.23
5/15/2017,2007.47
5/16/2017,2008.91
5/17/2017,2020.12
5/18/2017,2017.52
5/19/2017,2016.8
5/22/2017,2016.7
5/23/2017,2013.44
5/24/2017,2015.53
5/25/2017,2017.14
5/26/2017,2017.39
5/30/2017,2021.28
5/31/2017,2023.34
6/1/2017,2021.55
6/2/2017,2027.23
6/5/2017,2025.39
6/6/2017,2028.99
6/7/2017,2026.25
6/8/2017,2024.64
6/9/2017,2024.12
6/12/2017,2022.77
6/13/2017,2023.41
6/14/2017,2031.09
6/15/2017,2028.49
6/16/2017,2029.48
6/19/2017,2027.32
6/20/2017,2031.57
6/21/2017,2031.49
6/22/2017,2031.81
6/23/2017,2032.99
6/26/2017,2034.6
6/27/2017,2029.25
6/28/2017,2028.06
6/29/2017,2024.24
6/30/2017,2021.31
7/3/2017,2017.4
7/5/2017,2019.15
7/6/2017,2015.95
7/7/2017,2013.89
7/10/2017,2016.92
7/11/2017,2017.9
7/12/2017,2022.5
7/13/2017,2020.7
7/14/2017,2023.05
7/17/2017,2025.01
7/18/2017,2029.63
7/19/2017,2029.88
7/20/2017,2030.64
7/21/2017,2034.31
7/24/2017,2032.27
7/25/2017,2024.71
7/26/2017,2029.59
7/27/2017,2027.29
7/28/2017,2030.06
7/31/2017,2030.01
8/1/2017,2034.75
8/2/2017,2034.06
8/3/2017,2037.5
8/4/2017,2033.38
8/7/2017,2034.56
8/8/2017,2031.74
8/9/2017,2035.46
8/10/2017,2036.83
8/11/2017,2038.35
8/14/2017,2037.06
8/15/2017,2033.06
8/16/2017,2037.33
8/17/2017,2039.85
8/18/2017,2039.82
8/21/2017,2041.43
8/22/2017,2038.65
8/23/2017,2042.86
8/24/2017,2040.89
8/25/2017,2043.17
8/28/2017,2044.46
8/29/2017,2045.93
8/30/2017,2045.43
8/31/2017,2048.21
9/1/2017,2044.52
9/5/2017,2053.6
9/6/2017,2049.61
9/7/2017,2054.45
9/8/2017,2053.83
9/11/2017,2047.9
9/12/2017,2044.49
9/13/2017,2042.84
9/14/2017,2043.48
9/15/2017,2043.48
9/18/2017,2041.44
9/19/2017,2041.26
9/20/2017,2038.38
9/21/2017,2038.72
9/22/2017,2040.42
9/25/2017,2045.01
9/26/2017,2044.52
9/27/2017,2036.98
9/28/2017,2038.55
9/29/2017,2038.46
10/2/2017,2038.36
10/3/2017,2039.48
10/4/2017,2039.36
10/5/2017,2037.37
10/6/2017,2035.35
10/10/2017,2038.55
10/11/2017,2038.67
10/12/2017,2040.7
10/13/2017,2045.11
10/16/2017,2042.54
10/17/2017,2043.58
10/18/2017,2039.37
10/19/2017,2041.15
10/20/2017,2035.91
10/23/2017,2037.83
10/24/2017,2035.11
10/25/2017,2031.5
10/26/2017,2030.6
10/27/2017,2033.79
10/30/2017,2040.18
10/31/2017,2039.64
11/1/2017,2039.51
11/2/2017,2042.32
11/3/2017,2042.78
11/6/2017,2045.41
11/7/2017,2046.23
11/8/2017,2044.14
11/9/2017,2041.94
11/10/2017,2034.69
11/13/2017,2034.96
11/14/2017,2036.88
11/15/2017,2040.83
11/16/2017,2038.78
11/17/2017,2039.59
11/20/2017,2038.48
11/21/2017,2040.18
11/22/2017,2044.93
11/24/2017,2043.38
11/27/2017,2044.57
11/28/2017,2044.07
11/29/2017,2040.31
11/30/2017,2037.02
12/1/2017,2042.83
12/4/2017,2041.6
12/5/2017,2044.26
12/6/2017,2046.82
12/7/2017,2042.53
12/8/2017,2042.43
12/11/2017,2042.1
12/12/2017,2041.21
12/13/2017,2047.54
12/14/2017,2048.67
12/15/2017,2048.32
12/18/2017,2044.98
12/19/2017,2037.67
12/20/2017,2033.9
12/21/2017,2036.38
12/22/2017,2035.93
12/26/2017,2038.66
12/27/2017,2044.89
12/28/2017,2043.55
12/29/2017,2046.37
1/2/2018,2040.48
1/3/2018,2042.81
1/4/2018,2042
1/5/2018,2039.83
1/8/2018,2039.97
1/9/2018,2033.83
1/10/2018,2033.97
1/11/2018,2036.71
1/12/2018,2036.17
1/16/2018,2037.33
1/17/2018,2033.68
1/18/2018,2030.32
1/19/2018,2027.27
1/22/2018,2025.07
1/23/2018,2029.05
1/24/2018,2026.1
1/25/2018,2031.16
1/26/2018,2026.96
1/29/2018,2024.37
1/30/2018,2021.3
1/31/2018,2022.8
2/1/2018,2017.33
2/2/2018,2009.11
2/5/2018,2015.15
2/6/2018,2016.27
2/7/2018,2009.05
2/8/2018,2006.52
2/9/2018,2007.17
2/12/2018,2004.93
2/13/2018,2005.19
2/14/2018,1997.24
2/15/2018,2000.76
2/16/2018,2002.96
2/20/2018,2001.38
2/21/2018,1996.33
2/22/2018,1998.36
2/23/2018,2002.87
2/26/2018,2004.42
2/27/2018,1999.7
2/28/2018,2003.63
3/1/2018,2009.14
3/2/2018,2003.27
3/5/2018,2001.22
3/6/2018,2002.32
3/7/2018,2001.15
3/8/2018,2003.2
3/9/2018,2000.94
3/12/2018,2003.48
3/13/2018,2005.04
3/14/2018,2008.21
3/15/2018,2007.15
3/16/2018,2005.4
3/19/2018,2005.93
3/20/2018,2001.88
3/21/2018,1999.29
3/22/2018,2005.96
3/23/2018,2005.99
3/26/2018,2005.29
3/27/2018,2011.08
3/28/2018,2012.11
3/29/2018,2016.48
3/30/2018,2016.48
4/2/2018,2017.56
4/3/2018,2012.77
4/4/2018,2012.6
4/5/2018,2009.57
4/6/2018,2015.39
4/9/2018,2015.42
4/10/2018,2014.48
4/11/2018,2015.81
4/12/2018,2011.59
4/13/2018,2011.83
4/16/2018,2012.48
4/17/2018,2014.44
4/18/2018,2008.75
4/19/2018,2003.4
4/20/2018,1999.33
4/23/2018,1997.41
4/24/2018,1995.87
4/25/2018,1991.69
4/26/2018,1995.26
4/27/2018,1999.46
4/30/2018,2001.48
5/1/2018,1996.87
5/2/2018,1997.74
5/3/2018,1999.47
5/4/2018,1999.85
5/7/2018,2000.06
5/8/2018,1997.92
5/9/2018,1994.86
5/10/2018,1998.55
5/11/2018,1999.69
5/14/2018,1998.52
5/15/2018,1989.01
5/16/2018,1987.75
5/17/2018,1986.16
5/18/2018,1990.49
5/21/2018,1991
5/22/2018,1991.1
5/23/2018,1997.45
5/24/2018,2000.66
5/25/2018,2005.31
5/29/2018,2021.93
5/30/2018,2014
5/31/2018,2015.76
6/1/2018,2008.58
6/4/2018,2004.95
6/5/2018,2006.3
6/6/2018,2000.33
6/7/2018,2004.65
6/8/2018,2004.07
6/11/2018,2002.02
6/12/2018,2002.64
6/13/2018,2000.53
6/14/2018,2004.46
6/15/2018,2006.59
6/18/2018,2005.97
6/19/2018,2008.53
6/20/2018,2005.24
6/21/2018,2006.86
6/22/2018,2006.38
6/25/2018,2008.59
6/26/2018,2008.64
6/27/2018,2014.46
6/28/2018,2012.55
6/29/2018,2013.28
7/2/2018,2011.54
7/3/2018,2014.98
7/5/2018,2015.82
7/6/2018,2018.09
7/9/2018,2016.53
7/10/2018,2015.85
7/11/2018,2018.8
7/12/2018,2018.74
7/13/2018,2021.77
7/16/2018,2019.25
7/17/2018,2018.7
7/18/2018,2017.98
7/19/2018,2021.15
7/20/2018,2016.27
7/23/2018,2009.32
7/24/2018,2012.33
7/25/2018,2014.16
7/26/2018,2011.05
7/27/2018,2012.76
7/30/2018,2011.77
7/31/2018,2013.76
8/1/2018,2009.79
8/2/2018,2011.59
8/3/2018,2015.66
8/6/2018,2017.74
8/7/2018,2014.03
8/8/2018,2014.21
8/9/2018,2017.3
8/10/2018,2024.22
8/13/2018,2021.74
8/14/2018,2020.32
8/15/2018,2024.51
8/16/2018,2023.51
8/17/2018,2023.86
8/20/2018,2029.58
8/21/2018,2027.49
8/22/2018,2029.14
8/23/2018,2029.58
8/24/2018,2029.13
8/27/2018,2027.53
8/28/2018,2024.03
8/29/2018,2024.04
8/30/2018,2025.98
8/31/2018,2026.72
9/3/2018,2026.72
9/4/2018,2021.18
9/5/2018,2021.24
9/6/2018,2024.59
9/7/2018,2017.69
9/10/2018,2019.19
9/11/2018,2015.14
9/12/2018,2017.61
9/13/2018,2018.47
9/14/2018,2015.54
9/17/2018,2015.21
9/18/2018,2010.13
9/19/2018,2006.63
9/20/2018,2008.66
9/21/2018,2010.28
9/24/2018,2009.7
9/25/2018,2007.26
9/26/2018,2011.9
9/27/2018,2013.24
9/28/2018,2013.67
10/1/2018,2011.72
10/2/2018,2014.11
10/3/2018,2003.02
10/4/2018,1998.34
10/5/2018,1994.67
10/9/2018,1997.73
10/10/2018,1995.38
10/11/2018,2004.47
10/12/2018,2003.39
10/15/2018,2000.96
10/16/2018,2002.13
10/17/2018,2000.01
10/18/2018,1999.49
10/19/2018,1995.99
10/22/2018,1996.79
10/23/2018,1999.29
10/24/2018,2002.69
10/25/2018,2001.92
10/26/2018,2006.83
10/29/2018,2005.62
10/30/2018,2002.3
10/31/2018,1997.76
11/1/2018,1999.4
11/2/2018,1992.1
11/5/2018,1994.12
11/6/2018,1994.2
11/7/2018,1995.77
11/8/2018,1993.64
11/9/2018,1997.14
11/13/2018,2000.35
11/14/2018,2001.98
11/15/2018,2000.76
11/16/2018,2006.44
11/19/2018,2007.6
11/20/2018,2006.5
11/21/2018,2006.25
11/23/2018,2006.99
11/26/2018,2006.2
11/27/2018,2006.86
11/28/2018,2008.49
11/29/2018,2008.62
11/30/2018,2009.68
12/3/2018,2013.34
12/4/2018,2019.77
12/6/2018,2023.08
12/7/2018,2026.85
12/10/2018,2027.15
12/11/2018,2026
12/12/2018,2025.25
12/13/2018,2025.62
12/14/2018,2028.05
12/17/2018,2031.59
12/18/2018,2036.58
12/19/2018,2041.66
12/20/2018,2038.08
12/21/2018,2037.24
12/24/2018,2040.97
12/26/2018,2036.14
12/27/2018,2040.71
12/28/2018,2041.58
12/31/2018,2046.6
1/2/2019,2049.21
1/3/2019,2060.54
1/4/2019,2050.97
1/7/2019,2050.39
1/8/2019,2047.83
1/9/2019,2047.91
1/10/2019,2046.72
1/11/2019,2050.23
1/14/2019,2049.06
1/15/2019,2049.11
1/16/2019,2048.46
1/17/2019,2048.01
1/18/2019,2046.35
1/22/2019,2051.87
1/23/2019,2050.4
1/24/2019,2055.37
1/25/2019,2052.4
1/28/2019,2053.77
1/29/2019,2057.54
1/30/2019,2060.17
1/31/2019,2068.34
2/1/2019,2063.18
2/4/2019,2060.87
2/5/2019,2064.7
2/6/2019,2064.98
2/7/2019,2069
2/8/2019,2071.09
2/11/2019,2068.68
2/12/2019,2067.15
2/13/2019,2065.1
2/14/2019,2069.25
2/15/2019,2069.13
2/19/2019,2072.02
2/20/2019,2071.32
2/21/2019,2067.2
2/22/2019,2071.35
2/25/2019,2070.41
2/26/2019,2073.92
2/27/2019,2068.47
2/28/2019,2067.14
3/1/2019,2063.07
3/4/2019,2066.92
3/5/2019,2067.21
3/6/2019,2070.01
3/7/2019,2075.77
3/8/2019,2077.11
3/11/2019,2076.04
3/12/2019,2081.23
3/13/2019,2080.62
3/14/2019,2078.05
3/15/2019,2081.88
3/18/2019,2082.52
3/19/2019,2081.83
3/20/2019,2089.18
3/21/2019,2090.56
3/22/2019,2099.93
3/25/2019,2104.72
3/26/2019,2105.84
3/27/2019,2110.19
3/28/2019,2108.81
3/29/2019,2106.83
4/1/2019,2098.95
4/2/2019,2100.71
4/3/2019,2097.33
4/4/2019,2098.59
4/5/2019,2100.6
4/8/2019,2099.4
4/9/2019,2101.68
4/10/2019,2104.22
4/11/2019,2102.25
4/12/2019,2098.12
4/15/2019,2099.2
4/16/2019,2095.64
4/17/2019,2096.13
4/18/2019,2099.43
4/22/2019,2096.41
4/23/2019,2098.91
4/24/2019,2104.27
4/25/2019,2103.51
4/26/2019,2107.33
4/29/2019,2104.12
4/30/2019,2107.37
5/1/2019,2107.92
5/2/2019,2103.15
5/3/2019,2106.01
5/6/2019,2109
5/7/2019,2113.35
5/8/2019,2110.15
5/9/2019,2111.74
5/10/2019,2112.58
5/13/2019,2117.4
5/14/2019,2116.58
5/15/2019,2120.83
5/16/2019,2118.41
5/17/2019,2119.58
5/20/2019,2117.52
5/21/2019,2116.17
5/22/2019,2119.15
5/23/2019,2128.75
5/24/2019,2125.2
5/28/2019,2131.17
5/29/2019,2133.62
5/30/2019,2135.92
5/31/2019,2144.78
6/3/2019,2151.48
6/4/2019,2147.08
6/5/2019,2146.85
6/6/2019,2146.82
6/7/2019,2152.48
6/10/2019,2147.64
6/11/2019,2148.33
6/12/2019,2149.63
6/13/2019,2153.77
6/14/2019,2152.94
6/17/2019,2154.11
6/18/2019,2158.22
6/19/2019,2163.72
6/20/2019,2169.03
6/21/2019,2162.42
6/24/2019,2168.38
6/25/2019,2170.18
6/26/2019,2164.67
6/27/2019,2170.54
6/28/2019,2171.71
7/1/2019,2169.07
7/2/2019,2175.11
7/3/2019,2178.51
7/5/2019,2168.5
7/8/2019,2170.6
7/9/2019,2167.83
7/10/2019,2168.14
7/11/2019,2162.29
7/12/2019,2163.87
7/15/2019,2165.98
7/16/2019,2163.14
7/17/2019,2170
7/18/2019,2172.79
7/19/2019,2172.01
7/22/2019,2173.6
7/23/2019,2170.96
7/24/2019,2174.09
7/25/2019,2171.49
7/26/2019,2171.34
7/29/2019,2174.32
7/30/2019,2173.33
7/31/2019,2176.49
8/1/2019,2190.6
8/2/2019,2192.69
8/5/2019,2203.56
8/6/2019,2204.15
8/7/2019,2210.01
8/8/2019,2206.93
8/9/2019,2205.23
8/12/2019,2215.71
8/13/2019,2210.75
8/14/2019,2220.21
8/15/2019,2226.25
8/16/2019,2226.25
8/19/2019,2219.53
8/20/2019,2224.23
8/21/2019,2222.94
8/22/2019,2219.02
8/23/2019,2228.11
8/26/2019,2225.51
8/27/2019,2232.35
8/28/2019,2235.1
8/29/2019,2230.85
8/30/2019,2232.89
9/2/2019,2232.89
9/3/2019,2236.96
9/4/2019,2238.57
9/5/2019,2226.31
9/6/2019,2229.46
9/9/2019,2222.15
9/10/2019,2212.05
9/11/2019,2210.06
9/12/2019,2204.27
9/13/2019,2192.49
9/16/2019,2199.62
9/17/2019,2202.35
9/18/2019,2205.95
9/19/2019,2208.97
9/20/2019,2211.7
9/23/2019,2217.19
9/24/2019,2224.1
9/25/2019,2212.67
9/26/2019,2218.49
9/27/2019,2219.97
9/30/2019,2221
10/1/2019,2224.72
10/2/2019,2228.21
10/3/2019,2235.38
10/4/2019,2238.05
10/7/2019,2233.87
10/8/2019,2235.18
10/9/2019,2230.05
10/10/2019,2222.82
10/11/2019,2215.03
10/15/2019,2214.49
10/16/2019,2216.89
10/17/2019,2216.12
10/18/2019,2217.23
10/21/2019,2213.54
10/22/2019,2216.81
10/23/2019,2217.36
10/24/2019,2217.15
10/25/2019,2213.86
10/28/2019,2209.6
10/29/2019,2211.87
10/30/2019,2215.86
10/31/2019,2227.69
11/1/2019,2224.32
11/4/2019,2219.05
11/5/2019,2210.56
11/6/2019,2216.57
11/7/2019,2205.26
11/8/2019,2204.91
11/12/2019,2208.51
11/13/2019,2212.41
11/14/2019,2218.29
11/15/2019,2216.74
11/18/2019,2219.53
11/19/2019,2221.91
11/20/2019,2226.22
11/21/2019,2222.83
11/22/2019,2223.16
11/25/2019,2225.53
11/26/2019,2229.14
11/27/2019,2226.43
11/29/2019,2226.55
12/2/2019,2219.43
12/3/2019,2233.45
12/4/2019,2226.21
12/5/2019,2225.22
12/6/2019,2221.67
12/9/2019,2223.77
12/10/2019,2224.21
12/11/2019,2229.02
12/12/2019,2218.1
12/13/2019,2228.17
12/16/2019,2221.91
12/17/2019,2222.81
12/18/2019,2219.75
12/19/2019,2221.9
12/20/2019,2221.46
12/23/2019,2219.8
12/24/2019,2222.68
12/26/2019,2223.5
12/27/2019,2228.08
12/30/2019,2226.8
12/31/2019,2225
1/2/2020,2228.19
1/3/2020,2236.95
1/6/2020,2234.05
1/7/2020,2231.99
1/8/2020,2226.7
1/9/2020,2230.06
1/10/2020,2234.99
1/13/2020,2233.47
1/14/2020,2236.36
1/15/2020,2239.58
1/16/2020,2238.33
1/17/2020,2236.24
1/21/2020,2243.69
1/22/2020,2245
1/23/2020,2248.15
1/24/2020,2253.9
1/27/2020,2259.94
1/28/2020,2256.83
1/29/2020,2262.25
1/30/2020,2264.47
1/31/2020,2267.82
2/3/2020,2268.43
2/4/2020,2259.86
2/5/2020,2256.3
2/6/2020,2258.57
2/7/2020,2266.29
2/10/2020,2269.35
2/11/2020,2265.87
2/12/2020,2262.11
2/13/2020,2263.56
2/14/2020,2266.91
2/18/2020,2270.76
2/19/2020,2269.42
2/20/2020,2273.82
2/21/2020,2279.91
2/24/2020,2287.94
2/25/2020,2292.14
2/26/2020,2293.36
2/27/2020,2292.49
2/28/2020,2308.64
3/2/2020,2311.84
3/3/2020,2318.97
3/4/2020,2322.11
3/5/2020,2328
3/6/2020,2352.02
3/9/2020,2359.95
3/10/2020,2324.35
3/11/2020,2310.54
3/12/2020,2291.79
3/13/2020,2277.54
3/16/2020,2297.36
3/17/2020,2264
3/18/2020,2217.24
3/19/2020,2211.31
3/20/2020,2225.32
3/23/2020,2248.08
3/24/2020,2255.43
3/25/2020,2262.99
3/26/2020,2274.52
3/27/2020,2284.4
3/30/2020,2297.24
3/31/2020,2295.05
4/1/2020,2297.47
4/2/2020,2298.95
4/3/2020,2301.09
4/6/2020,2297.54
4/7/2020,2298.23
4/8/2020,2300.47
4/9/2020,2314.27
4/13/2020,2318.35
4/14/2020,2320.84
4/15/2020,2331.92
4/16/2020,2335.98
4/17/2020,2330.43
4/20/2020,2331.72
4/21/2020,2335.38
4/22/2020,2332.57
4/23/2020,2335.06
4/24/2020,2336.01
4/27/2020,2329.4
4/28/2020,2335.05
4/29/2020,2335.43
4/30/2020,2335.85
5/1/2020,2333.13
5/4/2020,2332.06
5/5/2020,2330.31
5/6/2020,2323.15
5/7/2020,2332.19
5/8/2020,2325.47
5/11/2020,2318.34
5/12/2020,2324.53
5/13/2020,2328.6
5/14/2020,2333.1
5/15/2020,2333.18
5/18/2020,2325.9
5/19/2020,2331.45
5/20/2020,2339.13
5/21/2020,2340.13
